Player Name,Position,Team,Year Born,Minutes,Ninty Minutes,Goals,Assists,xG,npxG,xA,SoT Percentage,Shots,Shots On Target,Key Passes,Final Third Passes,Progressive Passes,Tackles,Tackles Won,Dribbled Past,Pressures,Pressures Success,Blocks,Interceptions,Clearances,Touches Penalty Area,Dribbles Success,Dribbles,Carries Progressive,Carries Final Third,Dispossessed,Receiving Progressive,Fouls Committed,Fouls Drawn,Recoveries,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won Percent,Aerial Duels Total
caoimhÃ­n kelleher,GK,Liverpool,1998,180.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.5,0.0,0.0,,0.0
jonjoe kenny,DF,Everton,1997,928.0,10.3,0.0,0.1,0.03,0.03,0.05,0.0,0.04660194174757281,0.0,0.9708737864077669,2.9126213592233006,2.815533980582524,1.5533980582524272,0.9708737864077669,1.3592233009708736,12.33009708737864,4.563106796116505,1.5533980582524272,3.0097087378640777,1.8446601941747571,0.9708737864077669,0.2912621359223301,0.8737864077669902,2.815533980582524,1.262135922330097,0.3883495145631068,1.0679611650485437,1.0679611650485437,0.3883495145631068,8.349514563106796,1.1650485436893203,1.5533980582524272,42.9,2.7184466019417473
max kilman,DF,Wolves,1997,2687.0,29.9,0.03,0.0,0.03,0.03,0.0,30.8,0.01471571906354515,0.004347826086956522,0.06688963210702341,3.0100334448160537,3.076923076923077,1.7725752508361206,1.1036789297658864,0.4347826086956522,8.02675585284281,3.076923076923077,1.7391304347826089,2.140468227424749,3.9464882943143813,0.7357859531772576,0.4347826086956522,0.5685618729096991,3.678929765886288,0.8695652173913044,0.3010033444816054,0.23411371237458195,0.7357859531772576,0.5351170568561873,7.959866220735786,2.876254180602007,1.4381270903010035,66.7,4.31438127090301
joshua king,FW,Watford,1992,2177.0,24.2,0.21,0.12,0.33,0.3,0.13,37.5,0.08181818181818182,0.030578512396694214,1.4049586776859504,1.0330578512396695,1.1983471074380165,1.1983471074380165,0.7851239669421488,0.4545454545454546,19.421487603305785,5.371900826446281,0.8677685950413223,0.49586776859504134,1.0330578512396695,4.87603305785124,1.4876033057851241,2.7272727272727275,3.2644628099173554,0.9917355371900827,1.7355371900826446,6.446280991735537,1.8181818181818183,1.0330578512396695,4.1735537190082646,3.8016528925619837,5.12396694214876,42.6,8.925619834710744
kristoffer klaesson,GK,Leeds United,2000,36.0,0.4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0
mateusz klich,MF,Leeds United,1990,2067.0,23.0,0.04,0.09,0.12,0.12,0.09,42.5,0.07565217391304348,0.03217391304347826,1.3043478260869565,2.9565217391304346,4.0,2.130434782608696,1.1304347826086956,2.0,25.82608695652174,6.478260869565218,1.0434782608695652,1.3478260869565217,1.0434782608695652,2.5652173913043477,0.782608695652174,1.2173913043478262,4.304347826086956,1.434782608695652,1.3478260869565217,5.521739130434782,1.9565217391304348,0.8260869565217391,9.782608695652174,0.34782608695652173,0.8695652173913043,28.6,1.2173913043478262
robin koch,"MF,DF",Leeds United,1996,1484.0,16.5,0.0,0.0,0.04,0.04,0.03,8.3,0.04424242424242424,0.0036363636363636364,0.36363636363636365,1.878787878787879,1.8181818181818181,1.8181818181818181,1.2121212121212122,1.393939393939394,16.96969696969697,5.636363636363637,1.878787878787879,1.9393939393939394,2.787878787878788,0.7878787878787878,0.18181818181818182,0.24242424242424243,1.0303030303030303,0.36363636363636365,0.42424242424242425,0.5454545454545454,1.393939393939394,0.6666666666666666,9.333333333333334,2.9696969696969697,2.4242424242424243,55.1,5.3939393939393945
sead kolaÅ¡inac,DF,Arsenal,1993,91.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.0,3.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,66.7,3.0
ibrahima konatÃ©,DF,Liverpool,1999,900.0,10.0,0.0,0.0,0.03,0.03,0.01,0.0,0.04,0.0,0.1,4.6,4.2,1.2,0.7,0.4,6.7,1.8,1.4,2.8,4.5,0.6,0.3,0.3,3.8,0.3,0.2,0.2,1.3,0.3,12.0,3.9,1.4,73.6,5.3
ezri konsa,DF,Aston Villa,1997,2477.0,27.5,0.07,0.0,0.05,0.05,0.01,40.0,0.02,0.008,0.14545454545454545,0.9454545454545454,1.2,0.9454545454545454,0.509090909090909,0.21818181818181817,6.509090909090909,2.327272727272727,1.5636363636363637,1.6363636363636365,2.9454545454545453,1.2727272727272727,0.21818181818181817,0.2909090909090909,1.0545454545454545,0.2909090909090909,0.2909090909090909,0.2545454545454545,0.6181818181818182,1.3818181818181818,6.654545454545454,2.1818181818181817,1.5636363636363637,58.3,3.745454545454545
cheikhou kouyatÃ©,MF,Crystal Palace,1989,1950.0,21.7,0.0,0.05,0.03,0.03,0.03,0.0,0.017050691244239632,0.0,0.18433179723502305,1.8433179723502304,1.9815668202764978,2.7649769585253456,1.566820276497696,0.8294930875576038,18.06451612903226,5.299539170506913,2.71889400921659,2.0737327188940093,2.442396313364055,0.3686635944700461,0.599078341013825,0.9216589861751152,1.0599078341013826,0.2764976958525346,0.8294930875576038,0.2764976958525346,1.7050691244239633,1.3824884792626728,11.705069124423963,2.5345622119815667,1.2442396313364055,67.1,3.7788018433179724
mateo kovaÄiÄ,MF,Chelsea,1994,1558.0,17.3,0.12,0.29,0.11,0.11,0.21,27.3,0.07341040462427745,0.020231213872832367,1.5028901734104045,6.936416184971098,6.53179190751445,3.005780346820809,2.312138728323699,0.9248554913294798,21.90751445086705,6.6473988439306355,1.0404624277456647,1.1560693641618496,0.7514450867052023,1.0982658959537572,1.791907514450867,2.254335260115607,7.283236994219653,3.468208092485549,1.7341040462427746,1.8497109826589595,1.7341040462427746,2.0231213872832368,9.364161849710982,0.2890173410404624,0.5202312138728323,35.7,0.8092485549132947
emil krafth,DF,Newcastle Utd,1994,1634.0,18.2,0.0,0.06,0.01,0.01,0.04,16.7,0.018131868131868133,0.0032967032967032967,0.27472527472527475,2.197802197802198,2.9120879120879124,2.142857142857143,1.098901098901099,0.989010989010989,12.747252747252748,3.5164835164835164,2.087912087912088,2.6373626373626373,2.9120879120879124,0.4945054945054945,0.16483516483516483,0.27472527472527475,3.021978021978022,1.2637362637362637,0.21978021978021978,0.38461538461538464,1.4835164835164836,0.6593406593406593,7.802197802197803,1.7582417582417582,1.4835164835164836,54.2,3.241758241758242
alex krÃ¡l,MF,West Ham,1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,inf,inf,,,,,,,,,,,,,inf,inf,inf,50.0,inf
tim krul,GK,Norwich City,1988,2520.0,28.0,0.0,0.0,0.0,0.0,0.02,,0.0,0.0,0.07142857142857142,0.21428571428571427,0.03571428571428571,0.0,0.0,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,5.071428571428571,0.0,0.0,,0.0
juraj kucka,MF,Watford,1987,1920.0,21.3,0.05,0.05,0.15,0.15,0.04,23.9,0.10140845070422536,0.024413145539906103,0.4694835680751174,1.6901408450704225,2.676056338028169,3.4741784037558685,2.2065727699530515,1.8309859154929577,19.859154929577464,6.338028169014084,1.8309859154929577,2.15962441314554,2.347417840375587,1.5492957746478873,0.9859154929577465,1.6901408450704225,3.004694835680751,0.892018779342723,1.3615023474178403,1.3145539906103285,2.488262910798122,2.300469483568075,11.032863849765258,2.5821596244131455,2.7230046948356805,48.7,5.305164319248826
dejan kulusevski,"FW,MF",Tottenham,2000,1194.0,13.3,0.23,0.6,0.19,0.19,0.26,30.4,0.13007518796992482,0.03984962406015038,1.8045112781954886,1.4285714285714286,2.706766917293233,1.4285714285714286,1.1278195488721805,0.9774436090225563,22.18045112781955,5.263157894736842,0.6766917293233082,1.8796992481203008,0.07518796992481203,4.887218045112782,1.7293233082706767,3.7593984962406015,6.7669172932330826,1.4285714285714286,1.9548872180451127,6.390977443609022,1.8796992481203008,1.2030075187969924,6.616541353383458,0.37593984962406013,0.9774436090225563,27.8,1.3533834586466165
alexandre lacazette,"FW,MF",Arsenal,1991,1758.0,19.5,0.2,0.36,0.4,0.28,0.1,29.3,0.1076923076923077,0.03128205128205128,1.2307692307692308,1.435897435897436,1.794871794871795,1.3333333333333333,0.9743589743589743,0.41025641025641024,18.153846153846153,5.487179487179487,0.6666666666666666,0.6666666666666666,0.3076923076923077,5.384615384615385,0.8717948717948718,1.5384615384615385,2.358974358974359,0.6666666666666666,1.3333333333333333,6.358974358974359,1.794871794871795,1.8461538461538463,3.7948717948717947,1.1282051282051282,3.4871794871794872,24.4,4.615384615384615
adam lallana,MF,Brighton,1988,1561.0,17.3,0.0,0.06,0.07,0.07,0.04,20.0,0.06647398843930635,0.013294797687861272,0.4624277456647399,3.5260115606936413,3.4104046242774566,2.1965317919075145,1.2716763005780347,1.445086705202312,17.514450867052023,6.011560693641618,1.5028901734104045,1.560693641618497,0.8670520231213873,2.1965317919075145,1.0982658959537572,1.7341040462427746,3.9884393063583814,1.1560693641618496,1.1560693641618496,3.8150289017341037,0.8092485549132947,1.329479768786127,10.751445086705202,0.8092485549132947,0.7514450867052023,51.9,1.560693641618497
tariq lamptey,"DF,FW",Brighton,2000,1545.0,17.2,0.0,0.12,0.04,0.04,0.12,22.2,0.06104651162790698,0.013372093023255816,1.1627906976744187,0.9302325581395349,2.441860465116279,2.2093023255813953,1.3372093023255816,0.6976744186046512,14.127906976744187,4.302325581395349,1.2209302325581395,2.0930232558139537,1.1046511627906976,2.558139534883721,1.627906976744186,3.488372093023256,9.127906976744187,1.9767441860465118,1.4534883720930234,4.4186046511627906,1.802325581395349,3.1395348837209305,7.034883720930233,0.5232558139534884,1.8604651162790697,22.0,2.383720930232558
manuel lanzini,MF,West Ham,1993,1706.0,19.0,0.26,0.16,0.18,0.06,0.11,30.8,0.03631578947368421,0.011052631578947368,1.2105263157894737,4.2631578947368425,4.2105263157894735,1.3157894736842106,0.9473684210526315,1.4736842105263157,19.157894736842106,4.947368421052632,1.0526315789473684,1.4736842105263157,0.3684210526315789,2.0526315789473686,0.8947368421052632,1.368421052631579,6.105263157894737,2.0,1.0526315789473684,3.0526315789473686,0.9473684210526315,1.105263157894737,9.473684210526315,0.3684210526315789,1.0,26.9,1.368421052631579
aymeric laporte,DF,Manchester City,1994,2738.0,30.4,0.13,0.0,0.14,0.14,0.02,17.6,0.0368421052631579,0.006578947368421053,0.2960526315789474,10.06578947368421,6.381578947368421,0.986842105263158,0.5263157894736842,0.32894736842105265,4.473684210526316,2.0394736842105265,0.7565789473684211,1.0855263157894737,2.5,1.381578947368421,0.09868421052631579,0.16447368421052633,11.381578947368421,2.0065789473684212,0.2631578947368421,0.2631578947368421,0.46052631578947373,0.4276315789473684,9.30921052631579,2.335526315789474,1.1513157894736843,67.0,3.4868421052631584
jamaal lascelles,DF,Newcastle Utd,1993,1968.0,21.9,0.05,0.0,0.05,0.05,0.01,18.8,0.03333333333333333,0.006392694063926942,0.09132420091324202,0.8219178082191781,1.0045662100456623,0.9132420091324202,0.5022831050228311,0.5022831050228311,6.666666666666667,2.2374429223744294,2.146118721461187,1.4611872146118723,5.753424657534247,2.146118721461187,0.04566210045662101,0.04566210045662101,0.4566210045662101,0.0,0.18264840182648404,0.18264840182648404,1.0045662100456623,0.13698630136986303,7.5799086757990874,4.292237442922374,1.5981735159817352,72.9,5.890410958904109
pierre lees-melou,MF,Norwich City,1993,2195.0,24.4,0.04,0.0,0.07,0.07,0.07,27.3,0.05532786885245902,0.015163934426229509,0.9836065573770493,3.155737704918033,3.934426229508197,2.5819672131147544,1.598360655737705,2.295081967213115,26.10655737704918,6.475409836065574,1.6803278688524592,1.639344262295082,0.778688524590164,1.3934426229508197,0.6147540983606558,1.3524590163934427,2.9098360655737707,0.9836065573770493,0.4098360655737705,2.336065573770492,1.9672131147540985,1.0245901639344264,9.139344262295083,0.6147540983606558,0.9426229508196722,39.5,1.557377049180328
aaron lennon,MF,Burnley,1987,1533.0,17.0,0.12,0.0,0.07,0.07,0.03,33.3,0.041176470588235294,0.013529411764705884,0.5882352941176471,0.47058823529411764,0.9411764705882353,2.235294117647059,1.0588235294117647,1.7647058823529411,20.470588235294116,4.882352941176471,1.8235294117647058,0.8823529411764706,0.7647058823529411,2.823529411764706,0.8823529411764706,2.176470588235294,3.2941176470588234,0.7647058823529411,0.9411764705882353,2.9411764705882355,1.3529411764705883,1.4705882352941178,5.294117647058823,0.5882352941176471,1.411764705882353,29.4,2.0
bernd leno,GK,Arsenal,1992,360.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0
jamal lewis,DF,Newcastle Utd,1998,262.0,2.9,0.0,0.0,0.0,0.0,0.01,,0.0,0.0,0.3448275862068966,1.3793103448275863,1.3793103448275863,3.793103448275862,2.0689655172413794,0.3448275862068966,14.482758620689655,4.827586206896552,1.7241379310344829,2.0689655172413794,2.0689655172413794,0.3448275862068966,0.0,0.6896551724137931,1.3793103448275863,0.0,2.7586206896551726,0.6896551724137931,0.6896551724137931,1.0344827586206897,7.931034482758621,0.6896551724137931,2.0689655172413794,25.0,2.7586206896551726
victor lindelÃ¶f,DF,Manchester Utd,1994,2265.0,25.2,0.0,0.08,0.01,0.01,0.02,50.0,0.006349206349206349,0.0031746031746031746,0.11904761904761905,2.6587301587301586,2.261904761904762,0.753968253968254,0.39682539682539686,0.2777777777777778,5.595238095238096,2.1031746031746033,1.6666666666666667,1.9444444444444444,4.682539682539683,0.5555555555555556,0.0,0.03968253968253968,2.6587301587301586,0.5555555555555556,0.11904761904761905,0.07936507936507936,0.8333333333333334,0.2777777777777778,9.642857142857142,2.5,1.1904761904761905,67.7,3.6904761904761907
jesse lingard,"FW,MF",Manchester Utd,1992,367.0,4.1,0.49,0.0,0.17,0.17,0.1,75.0,0.4780487804878049,0.3585365853658537,1.9512195121951221,3.658536585365854,2.1951219512195124,2.682926829268293,1.4634146341463417,0.24390243902439027,26.82926829268293,6.829268292682928,0.7317073170731708,0.9756097560975611,0.24390243902439027,2.9268292682926833,0.48780487804878053,2.1951219512195124,4.146341463414634,1.4634146341463417,1.4634146341463417,4.878048780487806,1.4634146341463417,1.2195121951219514,6.341463414634147,0.0,0.24390243902439027,0.0,0.24390243902439027
valentino livramento,DF,Southampton,2002,2202.0,24.5,0.04,0.04,0.05,0.05,0.09,25.0,0.02,0.004897959183673469,0.7755102040816326,1.6326530612244898,3.2653061224489797,2.204081632653061,1.2244897959183674,0.8163265306122449,13.551020408163266,4.489795918367347,1.836734693877551,2.979591836734694,2.0,1.9591836734693877,1.3061224489795917,2.36734693877551,5.224489795918367,2.0816326530612246,1.2244897959183674,2.2448979591836733,0.6938775510204082,1.6326530612244898,8.89795918367347,1.1020408163265305,1.3877551020408163,44.3,2.4897959183673466
diego llorente,DF,Leeds United,1993,2250.0,25.0,0.12,0.0,0.05,0.05,0.0,30.0,0.016,0.0048,0.08,2.64,2.72,2.24,1.4,0.92,14.2,5.52,2.4,2.4,4.04,0.52,0.36,0.44,2.12,0.24,0.48,0.08,1.12,0.96,10.44,2.52,2.48,50.4,5.0
hugo lloris,GK,Tottenham,1986,3330.0,37.0,0.0,0.0,0.0,0.0,0.01,,0.0,0.0,0.08108108108108109,0.43243243243243246,0.0,0.0,0.0,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,4.108108108108108,0.0,0.02702702702702703,0.0,0.02702702702702703
giovani lo celso,"MF,FW",Tottenham,1996,238.0,2.6,0.0,0.0,0.28,0.28,0.24,0.0,1.3076923076923077,0.0,1.923076923076923,5.384615384615384,2.3076923076923075,3.0769230769230766,1.1538461538461537,3.4615384615384612,26.538461538461537,5.384615384615384,2.692307692307692,1.1538461538461537,0.0,3.846153846153846,2.3076923076923075,3.0769230769230766,7.692307692307692,2.3076923076923075,3.846153846153846,8.846153846153847,1.923076923076923,2.692307692307692,7.3076923076923075,0.0,1.1538461538461537,0.0,1.1538461538461537
jÃ¼rgen locadia,FW,Brighton,1993,23.0,0.3,0.0,0.0,0.45,0.45,0.0,0.0,13.033333333333335,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,13.333333333333334,10.0,0.0,0.0,0.0,6.666666666666667,3.3333333333333335,3.3333333333333335,0.0,0.0,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,0.0,,0.0
ruben loftus-cheek,"MF,DF",Chelsea,1996,1394.0,15.5,0.0,0.13,0.08,0.08,0.12,31.6,0.07935483870967742,0.025161290322580646,1.032258064516129,4.580645161290323,5.096774193548387,2.0,1.2903225806451613,0.7096774193548387,16.193548387096776,5.419354838709677,1.3548387096774193,0.967741935483871,1.4193548387096775,2.7096774193548385,2.2580645161290325,3.4193548387096775,8.451612903225806,3.161290322580645,2.4516129032258065,2.967741935483871,1.5483870967741935,3.2903225806451615,10.064516129032258,2.6451612903225805,0.7741935483870968,77.4,3.419354838709677
kevin long,DF,Burnley,1990,320.0,3.6,0.0,0.0,0.04,0.04,0.0,0.0,0.31388888888888883,0.0,0.0,0.2777777777777778,0.0,1.3888888888888888,1.1111111111111112,0.5555555555555556,9.444444444444445,2.5,1.9444444444444444,1.6666666666666665,3.611111111111111,1.6666666666666665,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,1.1111111111111112,0.2777777777777778,6.388888888888888,3.0555555555555554,1.1111111111111112,73.3,4.166666666666666
shane long,FW,Southampton,1987,300.0,3.3,0.3,0.0,0.3,0.3,0.03,55.6,0.8181818181818182,0.4545454545454546,0.6060606060606061,0.9090909090909092,2.121212121212121,2.121212121212121,0.9090909090909092,0.0,23.333333333333336,6.666666666666667,0.9090909090909092,0.30303030303030304,0.30303030303030304,5.454545454545455,0.6060606060606061,1.5151515151515151,0.6060606060606061,0.0,3.3333333333333335,7.575757575757576,2.7272727272727275,2.4242424242424243,4.242424242424242,8.181818181818182,8.181818181818182,50.0,16.363636363636363
sean longstaff,MF,Newcastle Utd,1997,1374.0,15.3,0.07,0.07,0.08,0.08,0.05,13.3,0.06405228758169934,0.00849673202614379,0.39215686274509803,2.418300653594771,2.287581699346405,3.0065359477124183,2.026143790849673,2.549019607843137,26.470588235294116,6.862745098039215,1.6339869281045751,1.3071895424836601,1.2418300653594772,1.1764705882352942,0.19607843137254902,0.32679738562091504,1.3071895424836601,0.5882352941176471,1.5032679738562091,1.3725490196078431,1.6339869281045751,1.2418300653594772,9.80392156862745,0.8496732026143791,0.7843137254901961,52.0,1.6339869281045751
ademola lookman,"FW,MF",Leicester City,1997,1439.0,16.0,0.38,0.0,0.32,0.32,0.12,44.4,0.105625,0.046875,1.375,1.4375,3.0625,2.5625,1.5625,1.0625,21.0,6.0,1.5,1.25,0.125,5.75,2.5,4.0625,5.8125,1.5,3.5625,7.625,1.8125,2.5,6.875,0.25,1.0,20.0,1.25
jonas lÃ¶ssl,GK,Brentford,1989,180.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0
imran louza,MF,Watford,1999,1416.0,15.7,0.0,0.0,0.07,0.07,0.07,23.5,0.06878980891719746,0.01592356687898089,1.0828025477707006,3.821656050955414,3.375796178343949,3.248407643312102,2.038216560509554,1.5286624203821657,21.974522292993633,6.687898089171975,1.4649681528662422,3.0573248407643314,1.4012738853503186,0.5732484076433121,0.8280254777070064,1.7197452229299364,2.4203821656050954,0.7006369426751593,0.6369426751592357,1.019108280254777,2.229299363057325,1.0828025477707006,12.229299363057326,0.7006369426751593,1.0828025477707006,39.3,1.78343949044586
matthew lowton,DF,Burnley,1989,1772.0,19.7,0.05,0.1,0.03,0.03,0.07,20.0,0.025888324873096447,0.005076142131979696,0.7106598984771574,3.0964467005076144,4.060913705583756,2.284263959390863,1.3197969543147208,1.2690355329949239,9.543147208121828,3.0964467005076144,2.284263959390863,1.7258883248730965,3.451776649746193,0.5583756345177665,0.4568527918781726,0.7614213197969544,2.9441624365482233,1.015228426395939,0.3553299492385787,0.9137055837563453,0.9137055837563453,0.40609137055837563,9.238578680203046,1.5736040609137056,1.3197969543147208,54.4,2.8934010152284264
douglas luiz,MF,Aston Villa,1998,2625.0,29.2,0.07,0.1,0.07,0.07,0.09,34.8,0.02705479452054795,0.009246575342465754,1.2328767123287672,2.945205479452055,3.4589041095890414,2.1232876712328768,1.404109589041096,1.5753424657534247,17.363013698630137,5.239726027397261,1.4383561643835616,2.0205479452054793,0.9589041095890412,0.3082191780821918,0.5136986301369864,1.1643835616438356,3.219178082191781,0.7191780821917808,0.7534246575342466,0.9931506849315068,1.7123287671232876,1.5410958904109588,9.452054794520548,1.2328767123287672,1.0616438356164384,53.7,2.2945205479452055
romelu lukaku,FW,Chelsea,1993,1589.0,17.7,0.45,0.0,0.39,0.34,0.17,31.0,0.1344632768361582,0.04180790960451977,1.1864406779661016,0.3954802259887006,0.903954802259887,0.2824858757062147,0.16949152542372883,0.16949152542372883,10.73446327683616,3.1073446327683616,0.5649717514124294,0.05649717514124294,1.1864406779661016,5.988700564971752,0.8474576271186441,1.6384180790960452,2.3728813559322033,0.6779661016949153,1.5819209039548023,8.418079096045197,0.4519774011299435,0.7909604519774012,2.768361581920904,2.7118644067796613,2.824858757062147,49.0,5.536723163841808
lyanco,DF,Southampton,1997,821.0,9.1,0.0,0.0,0.02,0.02,0.02,0.0,0.07252747252747253,0.0,0.32967032967032966,2.307692307692308,1.8681318681318682,1.4285714285714286,1.208791208791209,0.7692307692307693,9.780219780219781,3.8461538461538463,3.076923076923077,2.857142857142857,6.7032967032967035,0.7692307692307693,0.5494505494505495,0.6593406593406593,1.6483516483516485,0.32967032967032966,0.5494505494505495,0.21978021978021978,1.7582417582417582,0.8791208791208791,9.010989010989011,2.307692307692308,1.4285714285714286,61.8,3.7362637362637363
alexis mac allister,"MF,FW",Brighton,1998,2033.0,22.6,0.22,0.09,0.29,0.19,0.06,16.1,0.10973451327433628,0.017699115044247787,1.0619469026548671,3.893805309734513,4.513274336283185,3.141592920353982,2.2123893805309733,1.6371681415929202,24.336283185840706,8.628318584070795,1.8584070796460175,1.0619469026548671,0.8849557522123893,2.2566371681415927,0.7522123893805309,1.6814159292035398,4.424778761061947,1.2831858407079646,1.327433628318584,3.6725663716814156,1.6814159292035398,2.079646017699115,10.265486725663717,1.238938053097345,1.1504424778761062,51.9,2.389380530973451
james maddison,"MF,FW",Leicester City,1996,2378.0,26.4,0.42,0.26,0.28,0.28,0.16,44.4,0.10303030303030304,0.04583333333333334,1.5151515151515151,2.916666666666667,3.9393939393939394,1.628787878787879,0.8712121212121212,0.8712121212121212,18.106060606060606,4.204545454545455,1.0227272727272727,0.7196969696969697,0.3787878787878788,3.0303030303030303,1.2878787878787878,2.234848484848485,5.454545454545455,1.4015151515151516,1.0984848484848486,5.303030303030304,0.946969696969697,2.9545454545454546,4.886363636363637,0.2272727272727273,0.946969696969697,19.4,1.1742424242424243
harry maguire,DF,Manchester Utd,1993,2425.0,26.9,0.04,0.0,0.06,0.06,0.01,43.5,0.031598513011152414,0.0137546468401487,0.11152416356877325,4.386617100371748,3.0483271375464684,1.449814126394052,0.892193308550186,0.483271375464684,6.171003717472119,2.304832713754647,1.6728624535315986,1.895910780669145,4.758364312267658,1.4869888475836432,0.11152416356877325,0.1858736059479554,3.9405204460966545,0.7063197026022305,0.14869888475836432,0.2230483271375465,0.7434944237918216,0.7806691449814127,10.371747211895912,3.680297397769517,1.3011152416356877,73.9,4.981412639405205
riyad mahrez,FW,Manchester City,1991,1443.0,16.0,0.69,0.31,0.63,0.39,0.23,32.7,0.214375,0.07,2.4375,1.25,3.75,0.625,0.375,0.75,11.875,3.625,1.0,0.8125,0.0625,8.0625,1.4375,2.5,9.375,1.8125,2.0,8.4375,0.625,1.125,6.4375,0.75,0.9375,44.4,1.6875
ainsley maitland-niles,MF,Arsenal,1997,268.0,3.0,0.0,0.0,0.01,0.01,0.12,0.0,0.22333333333333336,0.0,1.0,4.0,4.333333333333333,2.3333333333333335,1.3333333333333333,1.0,18.0,5.666666666666667,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,3.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,12.333333333333334,1.6666666666666667,1.3333333333333333,55.6,3.0
sadio manÃ©,FW,Liverpool,1992,2729.0,30.3,0.49,0.07,0.53,0.53,0.14,36.5,0.10462046204620462,0.03795379537953795,1.0891089108910892,1.7821782178217822,3.267326732673267,1.023102310231023,0.5610561056105611,0.528052805280528,14.356435643564357,4.62046204620462,1.155115511551155,0.49504950495049505,0.33003300330033003,8.01980198019802,1.551155115511551,2.6402640264026402,6.270627062706271,1.8151815181518152,2.31023102310231,11.221122112211221,1.683168316831683,1.9801980198019802,5.643564356435643,0.9240924092409241,1.7821782178217822,34.1,2.706270627062706
javier manquillo,DF,Newcastle Utd,1994,1257.0,14.0,0.07,0.14,0.03,0.03,0.02,50.0,0.020714285714285713,0.01,0.2857142857142857,1.0,1.2142857142857142,2.9285714285714284,1.7142857142857142,1.2142857142857142,12.5,4.0,2.0,1.6428571428571428,2.0714285714285716,0.7857142857142857,0.5714285714285714,0.8571428571428571,1.3571428571428572,0.5714285714285714,0.5,1.2857142857142858,0.5714285714285714,1.2857142857142858,7.142857142857143,1.1428571428571428,1.0714285714285714,51.6,2.2142857142857144
fernando marÃ§al,DF,Wolves,1989,1449.0,16.1,0.0,0.0,0.03,0.03,0.04,9.1,0.0422360248447205,0.003726708074534161,0.6211180124223602,1.7391304347826086,3.105590062111801,2.6086956521739126,1.6149068322981366,0.9937888198757763,14.96894409937888,4.161490683229813,2.6086956521739126,1.9254658385093166,3.354037267080745,1.5527950310559004,0.5590062111801242,1.1180124223602483,6.149068322981366,1.9254658385093166,0.6832298136645962,2.981366459627329,2.0496894409937885,0.7453416149068323,8.509316770186334,1.8012422360248446,1.0559006211180124,63.0,2.8571428571428568
solly march,"DF,FW",Brighton,1994,1672.0,18.6,0.0,0.05,0.08,0.08,0.14,47.6,0.060752688172043,0.02903225806451613,1.8279569892473118,1.4516129032258063,2.7956989247311825,2.043010752688172,1.182795698924731,0.8064516129032258,13.494623655913978,3.8172043010752685,1.7741935483870965,1.6666666666666665,1.2365591397849462,3.9247311827956985,1.2365591397849462,2.258064516129032,6.559139784946236,1.129032258064516,1.6666666666666665,4.301075268817204,1.8279569892473118,1.182795698924731,6.720430107526881,1.129032258064516,1.8817204301075268,37.5,3.010752688172043
pablo marÃ­,DF,Arsenal,1993,180.0,2.0,0.0,0.0,0.15,0.15,0.05,0.0,0.25,0.0,0.5,4.5,4.0,3.0,1.0,2.0,9.5,2.0,3.0,3.0,5.5,1.5,0.5,0.5,2.0,0.5,0.0,1.0,0.5,0.5,8.5,2.5,2.0,55.6,4.5
